stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
15141,c. Migdia amb C. Emili Grahit,41.9742327635871,2.82057773799969,https://www.girona.cat/appbus/go?qr=15141,,,1
15142,Biblioteca Ernest Lluch,41.971043984326,2.8193876902996,https://www.girona.cat/appbus/go?qr=15142,,,1
15143,c. Migdia amb c. Caldes de Montbui,41.9684392678714,2.81798880786405,https://www.girona.cat/appbus/go?qr=15143,,,1
15144,c. Migdia amb c. Caldes de Montbui,41.9684478573427,2.81817004603147,https://www.girona.cat/appbus/go?qr=15144,,,1
15145,Col·legi Migdia,41.97093,2.819489,https://www.girona.cat/appbus/go?qr=15145,,,1
15146,c. Migdia  138,41.9646201301073,2.81349013005538,https://www.girona.cat/appbus/go?qr=15146,,,1
15147,c. Migdia  118,41.9666211745015,2.81613181202979,https://www.girona.cat/appbus/go?qr=15147,,,1
15148,c. Migdia  167,41.9665374339057,2.81626752179154,https://www.girona.cat/appbus/go?qr=15148,,,1
15149,La Salle,41.9776247702902,2.82136676095766,https://www.girona.cat/appbus/go?qr=15149,,,1
15150,Escola Montjuïc,41.9899800025318,2.8276460290359,https://www.girona.cat/appbus/go?qr=15150,,,1
15151,Escola Montjuïc,41.9903139742744,2.82776816119466,https://www.girona.cat/appbus/go?qr=15151,,,1
15152,c. Francesc Macià  20,41.9958626008799,2.83088773246515,https://www.girona.cat/appbus/go?qr=15152,,,1
15153,Riu Güell,41.976372,2.809253,https://www.girona.cat/appbus/go?qr=15153,,,1
15154,c. Orient / c. Campcardós,41.9731050045576,2.80723039861876,https://www.girona.cat/appbus/go?qr=15154,,,1
15158,Passatge Masseguer,41.9842824571782,2.81354389596419,https://www.girona.cat/appbus/go?qr=15158,,,1
15159,pg. d'Olot  9,41.9765069054747,2.81202473842414,https://www.girona.cat/appbus/go?qr=15159,,,1
15160,pg. Devesa - av. de França,41.9899002153801,2.82130293992769,https://www.girona.cat/appbus/go?qr=15160,,,1
15161,Riu Güell,41.976564,2.809157,https://www.girona.cat/appbus/go?qr=15161,,,1
15163,c. Pedret,41.9902757321176,2.82591059783174,https://www.girona.cat/appbus/go?qr=15163,,,1
15164,c. Peius Pascual  23,41.9949076123424,2.82847590789227,https://www.girona.cat/appbus/go?qr=15164,,,1
15165,c. Peius Pascual  39,41.9974031760528,2.82797895759148,https://www.girona.cat/appbus/go?qr=15165,,,1
15166,pg. Devesa - c. Pont de la Barca,41.9898220694004,2.81991804565713,https://www.girona.cat/appbus/go?qr=15166,,,1
15168,Pg. Fora Muralla  16,41.9829315412822,2.82718339911527,https://www.girona.cat/appbus/go?qr=15168,,,1
15169,c. Regiment de Baza,41.9806096095025,2.82768014108402,https://www.girona.cat/appbus/go?qr=15169,,,1
15170,c. Regiment de Baza,41.9805781354195,2.82761429970557,https://www.girona.cat/appbus/go?qr=15170,,,1
15171,pl. Marquès de Camps  2,41.9825740602519,2.81949898918275,https://www.girona.cat/appbus/go?qr=15171,,,1
15172,Pl. Prudenci Bertrana,41.982427268156,2.81394001588119,https://www.girona.cat/appbus/go?qr=15172,,,1
15173,Plaça Assumpció,41.9751277681576,2.8107582711924,https://www.girona.cat/appbus/go?qr=15173,,,1
15174,pl. Pompeu Fabra - Generalitat,41.9811410407804,2.82248934699518,https://www.girona.cat/appbus/go?qr=15174,,,1
15175,Pl. del Vi  Ajuntament,41.9829924011304,2.8245946479101,https://www.girona.cat/appbus/go?qr=15175,,,1
15176,Pl. Figueres,41.9698362205993,2.82741429827787,https://www.girona.cat/appbus/go?qr=15176,,,1
15177,Pl. Figueres,41.9705025294511,2.82645164621863,https://www.girona.cat/appbus/go?qr=15177,,,1
15178,pl. Germans Sàbat,41.9967222685296,2.80212869212692,https://www.girona.cat/appbus/go?qr=15178,,,1
15179,Pl. Miquel de Palol,41.9818694339701,2.81530271463779,https://www.girona.cat/appbus/go?qr=15179,,,1
15182,pl. Poeta Marquina,41.9807818871845,2.81783422268691,https://www.girona.cat/appbus/go?qr=15182,,,1
15183,c. Pedret,41.9906667438069,2.82600738462274,https://www.girona.cat/appbus/go?qr=15183,,,1
15184,c. Pont de la Barca  15,41.9926979284655,2.81840513347012,https://www.girona.cat/appbus/go?qr=15184,,,1
15185,c. Antoni Varés,41.9951789444162,2.81466245846519,https://www.girona.cat/appbus/go?qr=15185,,,1
15186,Pujada Barrufa  13,41.990423003536,2.83016762336542,https://www.girona.cat/appbus/go?qr=15186,,,1
15187,Pujada Barrufa  29,41.9922987072841,2.82866687927434,https://www.girona.cat/appbus/go?qr=15187,,,1
15188,Pujada Barrufa  14,41.99056739471685,2.830138206481934,https://www.girona.cat/appbus/go?qr=15188,,,1
15189,c. Carme,41.9805661824994,2.82432396983107,https://www.girona.cat/appbus/go?qr=15189,,,1
15193,Hotel Bellavista,41.9794457712887,2.82833294857213,https://www.girona.cat/appbus/go?qr=15193,,,1
15194,Pujada Torre Alfons XII,41.9816866499019,2.83106942749027,https://www.girona.cat/appbus/go?qr=15194,,,1
15195,Hotel Bellavista,41.9795293085384,2.8284116638314,https://www.girona.cat/appbus/go?qr=15195,,,1
15196,Pujada Torre Alfons XII,41.9813090624314,2.83090409962597,https://www.girona.cat/appbus/go?qr=15196,,,1
15197,Rbla. Catalunya,41.9759410603938,2.81300555534227,https://www.girona.cat/appbus/go?qr=15197,,,1
15198,Rbla. Catalunya,41.9760029464653,2.81281796797281,https://www.girona.cat/appbus/go?qr=15198,,,1
15199,Pont de la Barca,41.9923491062837,2.81767173559569,https://www.girona.cat/appbus/go?qr=15199,,,1
15200,Rbla. Xavier Cugat,41.9921566635297,2.81409500128924,https://www.girona.cat/appbus/go?qr=15200,,,1
15201,Pont de la Barca,41.9920904567315,2.81727298237885,https://www.girona.cat/appbus/go?qr=15201,,,1
